width,height,position.x,position.y,Cluster
0.17081850533807827,0.11504424778761062,0.5163776493256262,0.12481857764876632,0
0.5800711743772242,0.1504424778761062,0.5260115606936416,0.0,0
0.028469750889679714,0.04424778761061947,0.8535645472061657,0.007256894049346874,0
0.12099644128113879,0.08849557522123894,0.6801541425818882,0.037735849056603765,0
0.021352313167259787,0.061946902654867256,0.653179190751445,0.03918722786647315,0
1.0,0.7431192660550459,0.5163776493256262,0.6574746008708273,0
0.9572953736654805,0.13761467889908258,0.5048169556840076,0.6937590711175617,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.6574746008708273,0
0.0498220640569395,0.06422018348623854,0.4123314065510597,0.6806966618287373,0
0.31316725978647686,0.08256880733944955,0.5183044315992292,0.6647314949201742,0
0.15658362989323843,0.05504587155963303,0.5163776493256262,0.7314949201741655,0
0.1779359430604982,0.05504587155963303,0.6030828516377649,0.7314949201741655,0
0.199288256227758,0.08256880733944955,0.9017341040462428,0.6647314949201742,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.8113207547169812,0
0.0498220640569395,0.06422018348623854,0.4123314065510597,0.8345428156748912,0
0.0498220640569395,0.10091743119266056,0.5163776493256262,0.8548621190130624,0
0.014234875444839859,0.0,0.5260115606936416,0.8621190130624093,0
0.22419928825622773,0.08256880733944955,0.5645472061657033,0.8577648766328012,0
0.0498220640569395,0.10091743119266056,0.7263969171483622,0.8548621190130624,0
0.014234875444839859,0.0,0.7360308285163777,0.8635703918722787,0
0.2277580071174377,0.08256880733944955,0.7726396917148362,0.8577648766328012,0
0.18505338078291814,0.06422018348623854,0.5183044315992292,0.818577648766328,0
1.0,1.0,0.5163776493256262,0.46298984034833085,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.46298984034833085,0
0.0498220640569395,0.10091743119266056,0.4123314065510597,0.4833091436865022,0
0.09252669039145907,0.06422018348623854,0.5163776493256262,0.4702467343976778,0
0.16370106761565836,0.03669724770642202,0.5163776493256262,0.5761973875181423,0
0.22419928825622773,0.045871559633027525,0.8227360308285163,0.5761973875181423,0
0.07829181494661921,0.03669724770642202,0.9518304431599229,0.5761973875181423,0
0.9145907473309608,0.28440366972477066,0.5163776493256262,0.5065312046444123,0
0.01779359430604982,0.27522935779816515,0.5163776493256262,0.5079825834542816,0
0.03202846975088968,0.1651376146788991,0.5183044315992292,0.5253991291727141,0
0.03202846975088968,0.21100917431192662,0.5279383429672446,0.5181422351233672,0
0.03202846975088968,0.14678899082568808,0.5375722543352601,0.5283018867924528,0
0.03202846975088968,0.21100917431192662,0.5472061657032755,0.5181422351233672,0
0.03202846975088968,0.13761467889908258,0.5568400770712909,0.5297532656023223,0
0.03202846975088968,0.1559633027522936,0.5664739884393063,0.5268505079825835,0
0.03202846975088968,0.05504587155963303,0.5761078998073217,0.5428156748911466,0
0.03202846975088968,0.08256880733944955,0.5857418111753372,0.5384615384615385,0
0.03202846975088968,0.045871559633027525,0.5953757225433526,0.544267053701016,0
0.03202846975088968,0.045871559633027525,0.605009633911368,0.544267053701016,0
0.03202846975088968,0.11926605504587157,0.6146435452793835,0.532656023222061,0
0.03202846975088968,0.06422018348623854,0.6242774566473988,0.5413642960812772,0
0.03202846975088968,0.1926605504587156,0.6339113680154143,0.521044992743106,0
0.03202846975088968,0.12844036697247707,0.6435452793834296,0.5312046444121916,0
0.03202846975088968,0.06422018348623854,0.653179190751445,0.5413642960812772,0
0.03202846975088968,0.03669724770642202,0.6628131021194605,0.5457184325108854,0
0.03202846975088968,0.06422018348623854,0.7109826589595376,0.5413642960812772,0
0.03202846975088968,0.09174311926605505,0.7206165703275529,0.5370101596516691,0
0.03202846975088968,0.06422018348623854,0.7302504816955684,0.5413642960812772,0
0.03202846975088968,0.11926605504587157,0.7398843930635838,0.532656023222061,0
0.03202846975088968,0.1926605504587156,0.7495183044315992,0.521044992743106,0
0.03202846975088968,0.09174311926605505,0.7591522157996147,0.5370101596516691,0
0.03202846975088968,0.045871559633027525,0.76878612716763,0.544267053701016,0
0.03202846975088968,0.11926605504587157,0.7784200385356455,0.532656023222061,0
0.03202846975088968,0.06422018348623854,0.7880539499036608,0.5413642960812772,0
0.03202846975088968,0.11009174311926606,0.7976878612716762,0.5341074020319304,0
0.03202846975088968,0.06422018348623854,0.8073217726396917,0.5413642960812772,0
0.03202846975088968,0.09174311926605505,0.8169556840077071,0.5370101596516691,0
0.03202846975088968,0.12844036697247707,0.8265895953757225,0.5312046444121916,0
0.03202846975088968,0.08256880733944955,0.8362235067437379,0.5384615384615385,0
0.03202846975088968,0.05504587155963303,0.8458574181117533,0.5428156748911466,0
0.03202846975088968,0.06422018348623854,0.8554913294797688,0.5413642960812772,0
0.03202846975088968,0.08256880733944955,0.8651252408477842,0.5384615384615385,0
0.03202846975088968,0.09174311926605505,0.8747591522157996,0.5370101596516691,0
0.03202846975088968,0.06422018348623854,0.884393063583815,0.5413642960812772,0
